image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6041,Negative for intraepithelial lesion,1211,678
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6042,Negative for intraepithelial lesion,1099,669
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6043,Negative for intraepithelial lesion,1072,737
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6044,Negative for intraepithelial lesion,1276,733
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6045,Negative for intraepithelial lesion,1237,838
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6046,Negative for intraepithelial lesion,1010,788
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6047,Negative for intraepithelial lesion,1037,839
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6048,Negative for intraepithelial lesion,1058,894
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6049,Negative for intraepithelial lesion,1171,956
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6050,Negative for intraepithelial lesion,1052,990
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6051,Negative for intraepithelial lesion,836,933
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6052,Negative for intraepithelial lesion,870,768
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6053,Negative for intraepithelial lesion,740,827
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6054,Negative for intraepithelial lesion,652,880
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6055,Negative for intraepithelial lesion,670,942
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6056,Negative for intraepithelial lesion,530,979
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6057,Negative for intraepithelial lesion,463,907
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6058,Negative for intraepithelial lesion,387,1014
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6059,Negative for intraepithelial lesion,247,980
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6060,Negative for intraepithelial lesion,250,897
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6061,Negative for intraepithelial lesion,211,873
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6062,Negative for intraepithelial lesion,373,846
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6063,Negative for intraepithelial lesion,143,852
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6064,Negative for intraepithelial lesion,71,852
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6065,Negative for intraepithelial lesion,6,755
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6066,Negative for intraepithelial lesion,83,699
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6067,Negative for intraepithelial lesion,100,748
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6068,Negative for intraepithelial lesion,262,743
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6069,Negative for intraepithelial lesion,301,784
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6070,Negative for intraepithelial lesion,412,787
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6071,Negative for intraepithelial lesion,493,743
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6072,Negative for intraepithelial lesion,603,717
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6073,Negative for intraepithelial lesion,678,555
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6074,Negative for intraepithelial lesion,548,575
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6075,Negative for intraepithelial lesion,476,540
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6076,Negative for intraepithelial lesion,580,450
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6077,Negative for intraepithelial lesion,616,463
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6078,Negative for intraepithelial lesion,644,494
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6079,Negative for intraepithelial lesion,650,403
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6080,Negative for intraepithelial lesion,824,314
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6081,Negative for intraepithelial lesion,573,347
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6082,Negative for intraepithelial lesion,479,387
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6083,Negative for intraepithelial lesion,174,482
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6084,Negative for intraepithelial lesion,144,395
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6085,Negative for intraepithelial lesion,220,71
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6086,Negative for intraepithelial lesion,14,20
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6087,Negative for intraepithelial lesion,119,263
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6088,Negative for intraepithelial lesion,145,252
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6089,Negative for intraepithelial lesion,569,50
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6090,Negative for intraepithelial lesion,786,63
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6091,Negative for intraepithelial lesion,957,206
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6092,Negative for intraepithelial lesion,1142,159
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6093,Negative for intraepithelial lesion,1182,191
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6094,Negative for intraepithelial lesion,1220,227
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6095,Negative for intraepithelial lesion,1250,257
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6096,Negative for intraepithelial lesion,1141,293
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6097,Negative for intraepithelial lesion,1241,404
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6098,Negative for intraepithelial lesion,1052,369
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6099,Negative for intraepithelial lesion,852,323
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6100,Negative for intraepithelial lesion,258,318
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6101,Negative for intraepithelial lesion,141,351
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6102,Negative for intraepithelial lesion,117,492
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6103,Negative for intraepithelial lesion,156,481
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6104,Negative for intraepithelial lesion,391,437
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6105,Negative for intraepithelial lesion,467,477
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6106,Negative for intraepithelial lesion,478,499
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6107,Negative for intraepithelial lesion,596,517
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6108,Negative for intraepithelial lesion,453,563
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6109,Negative for intraepithelial lesion,344,597
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6110,Negative for intraepithelial lesion,196,550
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6111,Negative for intraepithelial lesion,92,551
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6112,Negative for intraepithelial lesion,42,563
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6113,Negative for intraepithelial lesion,287,974
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6114,Negative for intraepithelial lesion,486,654
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6115,Negative for intraepithelial lesion,548,693
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6116,Negative for intraepithelial lesion,705,823
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6117,Negative for intraepithelial lesion,833,830
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6118,Negative for intraepithelial lesion,876,906
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6119,Negative for intraepithelial lesion,1109,951
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6120,Negative for intraepithelial lesion,1142,779
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6121,Negative for intraepithelial lesion,825,582
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6122,Negative for intraepithelial lesion,835,630
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6123,Negative for intraepithelial lesion,877,461
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6124,Negative for intraepithelial lesion,1075,545
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6125,Negative for intraepithelial lesion,1116,641
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6126,Negative for intraepithelial lesion,1175,545
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6127,Negative for intraepithelial lesion,1262,791
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6128,Negative for intraepithelial lesion,1258,30
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6162,Negative for intraepithelial lesion,164,36
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6163,Negative for intraepithelial lesion,23,98
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6164,Negative for intraepithelial lesion,10,76
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6165,Negative for intraepithelial lesion,94,137
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6166,Negative for intraepithelial lesion,66,284
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6167,Negative for intraepithelial lesion,50,335
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6168,Negative for intraepithelial lesion,133,339
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6169,Negative for intraepithelial lesion,192,279
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6170,Negative for intraepithelial lesion,308,147
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6171,Negative for intraepithelial lesion,387,86
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6172,Negative for intraepithelial lesion,414,31
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6173,Negative for intraepithelial lesion,590,83
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6174,Negative for intraepithelial lesion,1041,27
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6175,Negative for intraepithelial lesion,1180,22
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6176,Negative for intraepithelial lesion,1240,82
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6177,Negative for intraepithelial lesion,1212,177
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6178,Negative for intraepithelial lesion,1086,156
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6179,Negative for intraepithelial lesion,1000,206
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6180,Negative for intraepithelial lesion,1140,299
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6181,Negative for intraepithelial lesion,1173,411
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6182,Negative for intraepithelial lesion,1064,418
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6183,Negative for intraepithelial lesion,905,382
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6184,Negative for intraepithelial lesion,1042,557
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6185,Negative for intraepithelial lesion,806,493
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6186,Negative for intraepithelial lesion,702,483
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6187,Negative for intraepithelial lesion,625,514
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6188,Negative for intraepithelial lesion,553,501
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6189,Negative for intraepithelial lesion,627,576
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6190,Negative for intraepithelial lesion,622,659
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6191,Negative for intraepithelial lesion,668,702
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6192,Negative for intraepithelial lesion,752,656
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6193,Negative for intraepithelial lesion,799,797
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6194,Negative for intraepithelial lesion,531,905
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6195,Negative for intraepithelial lesion,32,760
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6196,Negative for intraepithelial lesion,103,687
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6197,Negative for intraepithelial lesion,30,616
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6198,Negative for intraepithelial lesion,204,656
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6199,Negative for intraepithelial lesion,190,494
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6200,Negative for intraepithelial lesion,60,529
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6201,Negative for intraepithelial lesion,85,545
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6202,Negative for intraepithelial lesion,160,396
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6227,Negative for intraepithelial lesion,42,35
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6228,Negative for intraepithelial lesion,295,19
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6229,Negative for intraepithelial lesion,514,73
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6230,Negative for intraepithelial lesion,719,13
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6231,Negative for intraepithelial lesion,840,59
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6232,Negative for intraepithelial lesion,908,116
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6233,Negative for intraepithelial lesion,1038,94
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6234,Negative for intraepithelial lesion,1027,47
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6235,Negative for intraepithelial lesion,1140,44
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6236,Negative for intraepithelial lesion,1168,58
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6237,Negative for intraepithelial lesion,1172,206
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6238,Negative for intraepithelial lesion,1244,301
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6239,Negative for intraepithelial lesion,1153,298
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6240,Negative for intraepithelial lesion,1065,246
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6241,Negative for intraepithelial lesion,941,225
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6242,Negative for intraepithelial lesion,919,302
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6243,Negative for intraepithelial lesion,42,312
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6244,Negative for intraepithelial lesion,277,376
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6245,Negative for intraepithelial lesion,294,419
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6246,Negative for intraepithelial lesion,306,510
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6247,Negative for intraepithelial lesion,626,394
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6248,Negative for intraepithelial lesion,223,488
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6249,Negative for intraepithelial lesion,393,89
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6250,Negative for intraepithelial lesion,1257,694
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6251,Negative for intraepithelial lesion,1182,655
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6252,Negative for intraepithelial lesion,1080,808
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6253,Negative for intraepithelial lesion,937,739
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6254,Negative for intraepithelial lesion,795,896
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6255,Negative for intraepithelial lesion,678,979
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6324,Negative for intraepithelial lesion,59,145
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6325,Negative for intraepithelial lesion,230,156
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6326,Negative for intraepithelial lesion,195,31
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6327,Negative for intraepithelial lesion,364,137
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6328,Negative for intraepithelial lesion,384,100
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6329,Negative for intraepithelial lesion,456,60
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6330,Negative for intraepithelial lesion,563,122
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6331,Negative for intraepithelial lesion,304,217
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6332,Negative for intraepithelial lesion,358,243
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6333,Negative for intraepithelial lesion,445,221
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6334,Negative for intraepithelial lesion,456,311
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6335,Negative for intraepithelial lesion,583,292
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6336,Negative for intraepithelial lesion,662,253
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6337,Negative for intraepithelial lesion,868,26
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6338,Negative for intraepithelial lesion,874,132
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6339,Negative for intraepithelial lesion,934,95
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6340,Negative for intraepithelial lesion,1129,109
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6341,Negative for intraepithelial lesion,948,209
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6342,Negative for intraepithelial lesion,1087,397
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6343,Negative for intraepithelial lesion,1006,431
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6344,Negative for intraepithelial lesion,1120,523
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6345,Negative for intraepithelial lesion,1001,602
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6346,Negative for intraepithelial lesion,848,472
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6347,Negative for intraepithelial lesion,722,448
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6348,Negative for intraepithelial lesion,318,416
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6349,Negative for intraepithelial lesion,20,371
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6350,Negative for intraepithelial lesion,433,536
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6351,Negative for intraepithelial lesion,407,601
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6352,Negative for intraepithelial lesion,207,694
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6353,Negative for intraepithelial lesion,290,751
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6354,Negative for intraepithelial lesion,237,797
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6355,Negative for intraepithelial lesion,94,917
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6356,Negative for intraepithelial lesion,262,939
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6357,Negative for intraepithelial lesion,391,982
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6358,Negative for intraepithelial lesion,372,815
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6359,Negative for intraepithelial lesion,458,761
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6360,Negative for intraepithelial lesion,460,749
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6361,Negative for intraepithelial lesion,542,796
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6362,Negative for intraepithelial lesion,647,792
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6363,Negative for intraepithelial lesion,664,708
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6364,Negative for intraepithelial lesion,704,624
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6365,Negative for intraepithelial lesion,776,659
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6366,Negative for intraepithelial lesion,922,662
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6367,Negative for intraepithelial lesion,966,777
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6368,Negative for intraepithelial lesion,854,786
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6369,Negative for intraepithelial lesion,850,843
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6370,Negative for intraepithelial lesion,873,895
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6371,Negative for intraepithelial lesion,920,988
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6372,Negative for intraepithelial lesion,1115,693
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6373,Negative for intraepithelial lesion,1029,715
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6374,Negative for intraepithelial lesion,1104,775
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6375,Negative for intraepithelial lesion,1233,692
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6376,Negative for intraepithelial lesion,1136,907
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6377,Negative for intraepithelial lesion,844,1004
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6378,Negative for intraepithelial lesion,544,952
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6379,Negative for intraepithelial lesion,706,928
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6380,Negative for intraepithelial lesion,682,977
