image_filename,id_cel,label,area,compacidade,excentricidade
7c38ddce962298663b96ec38a7561b56.png,2844,Negative for intraepithelial lesion,9652,0.424,0.6031768636396194
7c38ddce962298663b96ec38a7561b56.png,2845,Negative for intraepithelial lesion,644,0.7471,0.7570823301919551
7c38ddce962298663b96ec38a7561b56.png,2846,Negative for intraepithelial lesion,2680,0.4917,0.7111039312349636
7c38ddce962298663b96ec38a7561b56.png,2847,Negative for intraepithelial lesion,2328,0.649,0.657297131692721
7c38ddce962298663b96ec38a7561b56.png,2848,Negative for intraepithelial lesion,1531,0.7928,0.625127195240094
7c38ddce962298663b96ec38a7561b56.png,2849,Negative for intraepithelial lesion,1218,0.9025,0.5123605527514417
7c38ddce962298663b96ec38a7561b56.png,2850,Negative for intraepithelial lesion,6970,0.2812,0.6146344762510991
7c38ddce962298663b96ec38a7561b56.png,2851,Negative for intraepithelial lesion,1462,0.492,0.7191377060963458
7c38ddce962298663b96ec38a7561b56.png,2852,Negative for intraepithelial lesion,1105,0.7913,0.3073688232135052
7c38ddce962298663b96ec38a7561b56.png,2853,Negative for intraepithelial lesion,368,0.9233,0.38027175349375364
7c38ddce962298663b96ec38a7561b56.png,2854,Negative for intraepithelial lesion,8793,0.2797,0.2636570363630132
7c38ddce962298663b96ec38a7561b56.png,2855,Negative for intraepithelial lesion,930,0.9034,0.22958502854682983
7c38ddce962298663b96ec38a7561b56.png,2856,Negative for intraepithelial lesion,6627,0.386,0.617969509330005
7cadcc842e5559cd14a3cd1143dd8db0.png,6085,Negative for intraepithelial lesion,324,0.904,0.5246101360498764
7cadcc842e5559cd14a3cd1143dd8db0.png,6086,Negative for intraepithelial lesion,3402,0.4788,0.3953609055923577
7cadcc842e5559cd14a3cd1143dd8db0.png,6087,Negative for intraepithelial lesion,405,0.8327,0.7134554288994556
7cadcc842e5559cd14a3cd1143dd8db0.png,6088,Negative for intraepithelial lesion,2382,0.2908,0.14605521449090808
7cadcc842e5559cd14a3cd1143dd8db0.png,6089,Negative for intraepithelial lesion,455,0.8764,0.6312663314812428
7cadcc842e5559cd14a3cd1143dd8db0.png,6090,Negative for intraepithelial lesion,190,0.986,0.34734884683445
7cadcc842e5559cd14a3cd1143dd8db0.png,6091,Negative for intraepithelial lesion,271,0.9747,0.2307752417910952
7cadcc842e5559cd14a3cd1143dd8db0.png,6092,Negative for intraepithelial lesion,2656,0.5742,0.8889488621243765
7cadcc842e5559cd14a3cd1143dd8db0.png,6093,Negative for intraepithelial lesion,1941,0.372,0.8198507544866351
7cadcc842e5559cd14a3cd1143dd8db0.png,6094,Negative for intraepithelial lesion,423,0.9276,0.35509181126717493
7cadcc842e5559cd14a3cd1143dd8db0.png,6095,Negative for intraepithelial lesion,722,0.93,0.2509227628047149
7cadcc842e5559cd14a3cd1143dd8db0.png,6096,Negative for intraepithelial lesion,280,0.9683,0.41152175081775744
7cadcc842e5559cd14a3cd1143dd8db0.png,6097,Negative for intraepithelial lesion,367,0.7976,0.7524728079922781
7cadcc842e5559cd14a3cd1143dd8db0.png,6098,Negative for intraepithelial lesion,441,0.8023,0.7689204396412495
7cadcc842e5559cd14a3cd1143dd8db0.png,6099,Negative for intraepithelial lesion,206,0.9775,0.25246074840952915
7cadcc842e5559cd14a3cd1143dd8db0.png,6100,Negative for intraepithelial lesion,551,0.9527,0.21705451519993124
7cadcc842e5559cd14a3cd1143dd8db0.png,6101,Negative for intraepithelial lesion,276,0.9621,0.3426747769378127
7cadcc842e5559cd14a3cd1143dd8db0.png,6102,Negative for intraepithelial lesion,3205,0.2159,0.5914464919094261
7cadcc842e5559cd14a3cd1143dd8db0.png,6103,Negative for intraepithelial lesion,250,1.0004,0.1366199031647467
7cadcc842e5559cd14a3cd1143dd8db0.png,6104,Negative for intraepithelial lesion,327,0.9451,0.26607803866577884
7cadcc842e5559cd14a3cd1143dd8db0.png,6105,Negative for intraepithelial lesion,2058,0.3422,0.41057918533960436
7cadcc842e5559cd14a3cd1143dd8db0.png,6106,Negative for intraepithelial lesion,871,0.642,0.7700314142029572
7cadcc842e5559cd14a3cd1143dd8db0.png,6107,Negative for intraepithelial lesion,243,0.9843,0.2665576762751545
7cadcc842e5559cd14a3cd1143dd8db0.png,6108,Negative for intraepithelial lesion,227,0.9768,0.40833764018837304
7cadcc842e5559cd14a3cd1143dd8db0.png,6109,Negative for intraepithelial lesion,472,0.9114,0.2845972294243396
7cadcc842e5559cd14a3cd1143dd8db0.png,6110,Negative for intraepithelial lesion,420,0.8899,0.519448856044056
7cadcc842e5559cd14a3cd1143dd8db0.png,6111,Negative for intraepithelial lesion,3710,0.1623,0.5293273104961332
7cadcc842e5559cd14a3cd1143dd8db0.png,6112,Negative for intraepithelial lesion,6563,0.251,0.5226383626030819
7cadcc842e5559cd14a3cd1143dd8db0.png,6113,Negative for intraepithelial lesion,329,0.9752,0.3174076059840224
7cadcc842e5559cd14a3cd1143dd8db0.png,6114,Negative for intraepithelial lesion,433,0.898,0.5919476174915409
7cadcc842e5559cd14a3cd1143dd8db0.png,6115,Negative for intraepithelial lesion,336,0.8777,0.5559886839253148
7cadcc842e5559cd14a3cd1143dd8db0.png,6116,Negative for intraepithelial lesion,319,0.9879,0.301940502249207
7cadcc842e5559cd14a3cd1143dd8db0.png,6117,Negative for intraepithelial lesion,1410,0.6586,0.4890871001034758
7cadcc842e5559cd14a3cd1143dd8db0.png,6118,Negative for intraepithelial lesion,438,0.9005,0.39825958602501765
7cadcc842e5559cd14a3cd1143dd8db0.png,6119,Negative for intraepithelial lesion,395,0.8717,0.5147238099139545
7cadcc842e5559cd14a3cd1143dd8db0.png,6120,Negative for intraepithelial lesion,349,0.9569,0.10367988838173137
7cadcc842e5559cd14a3cd1143dd8db0.png,6121,Negative for intraepithelial lesion,610,0.9226,0.2934183854453134
7cadcc842e5559cd14a3cd1143dd8db0.png,6122,Negative for intraepithelial lesion,754,0.829,0.5181109910396114
7cadcc842e5559cd14a3cd1143dd8db0.png,6123,Negative for intraepithelial lesion,230,0.9897,0.14068118289218956
7cadcc842e5559cd14a3cd1143dd8db0.png,6124,Negative for intraepithelial lesion,199,1.0083,0.1266269858730319
7cadcc842e5559cd14a3cd1143dd8db0.png,6125,Negative for intraepithelial lesion,1186,0.3526,0.6255724350433352
7cadcc842e5559cd14a3cd1143dd8db0.png,6126,Negative for intraepithelial lesion,253,0.892,0.39982974598286025
7cadcc842e5559cd14a3cd1143dd8db0.png,6127,Negative for intraepithelial lesion,523,0.7349,0.7381849295836924
7cadcc842e5559cd14a3cd1143dd8db0.png,6128,Negative for intraepithelial lesion,2817,0.5534,0.8958469279303273
7d96810eb097fe737df7fc9eb0a8b3ed.png,4597,Negative for intraepithelial lesion,505,0.908,0.48325306512250676
7d96810eb097fe737df7fc9eb0a8b3ed.png,4598,Negative for intraepithelial lesion,2215,0.2512,0.5535506301001949
7d96810eb097fe737df7fc9eb0a8b3ed.png,4599,Negative for intraepithelial lesion,1320,0.9061,0.17847740282599167
7d96810eb097fe737df7fc9eb0a8b3ed.png,4600,Negative for intraepithelial lesion,2061,0.3577,0.5882825056637035
7d96810eb097fe737df7fc9eb0a8b3ed.png,4601,Negative for intraepithelial lesion,1054,0.8173,0.5916311379074433
7d96810eb097fe737df7fc9eb0a8b3ed.png,4602,Negative for intraepithelial lesion,794,0.9271,0.2585491798246614
7d96810eb097fe737df7fc9eb0a8b3ed.png,4603,Negative for intraepithelial lesion,718,0.8903,0.40667201430526734
7d96810eb097fe737df7fc9eb0a8b3ed.png,4604,Negative for intraepithelial lesion,1619,0.6998,0.6109589134780884
7d96810eb097fe737df7fc9eb0a8b3ed.png,4605,Negative for intraepithelial lesion,2801,0.4309,0.41904158036593186
7d96810eb097fe737df7fc9eb0a8b3ed.png,4606,Negative for intraepithelial lesion,1359,0.3168,0.6457079625902644
7d96810eb097fe737df7fc9eb0a8b3ed.png,4607,Negative for intraepithelial lesion,603,0.9051,0.2859027015377077
7d96810eb097fe737df7fc9eb0a8b3ed.png,4608,Negative for intraepithelial lesion,502,0.9341,0.5406136595918232
7d96810eb097fe737df7fc9eb0a8b3ed.png,4609,Negative for intraepithelial lesion,500,0.9304,0.4260401498579186
7d96810eb097fe737df7fc9eb0a8b3ed.png,4610,Negative for intraepithelial lesion,1025,0.8948,0.46588238932955495
7d96810eb097fe737df7fc9eb0a8b3ed.png,4611,Negative for intraepithelial lesion,9682,0.6198,0.2837218508326321
7d96810eb097fe737df7fc9eb0a8b3ed.png,4612,Negative for intraepithelial lesion,755,0.7878,0.7356556146101701
7d96810eb097fe737df7fc9eb0a8b3ed.png,4613,Negative for intraepithelial lesion,425,0.9237,0.39196509963601245
7d96810eb097fe737df7fc9eb0a8b3ed.png,4614,Negative for intraepithelial lesion,368,0.8852,0.6545555615587271
7d96810eb097fe737df7fc9eb0a8b3ed.png,4618,Negative for intraepithelial lesion,7069,0.6258,0.2915962268445609
7d96810eb097fe737df7fc9eb0a8b3ed.png,4619,Negative for intraepithelial lesion,3964,0.1366,0.28039939913678047
7d9c47264d5ffa28fdb561d0be14bb90.png,6649,Negative for intraepithelial lesion,346,0.7757,0.8035661595943335
7d9c47264d5ffa28fdb561d0be14bb90.png,6650,Negative for intraepithelial lesion,8026,0.5538,0.4570871368915047
7d9c47264d5ffa28fdb561d0be14bb90.png,6651,Negative for intraepithelial lesion,359,0.8859,0.6275857379026857
7d9c47264d5ffa28fdb561d0be14bb90.png,6652,Negative for intraepithelial lesion,175,0.9867,0.16469412086691193
7d9c47264d5ffa28fdb561d0be14bb90.png,6653,Negative for intraepithelial lesion,232,0.9683,0.12667662585159756
7d9c47264d5ffa28fdb561d0be14bb90.png,6654,Negative for intraepithelial lesion,457,0.8751,0.3632250019296013
7d9c47264d5ffa28fdb561d0be14bb90.png,6655,Negative for intraepithelial lesion,663,0.8432,0.3878333871012871
7d9c47264d5ffa28fdb561d0be14bb90.png,6656,Negative for intraepithelial lesion,268,0.7745,0.8092376031394004
7d9c47264d5ffa28fdb561d0be14bb90.png,6657,Negative for intraepithelial lesion,677,0.8315,0.22094024706494297
7d9c47264d5ffa28fdb561d0be14bb90.png,6658,Negative for intraepithelial lesion,298,0.9402,0.42954106084859855
7d9c47264d5ffa28fdb561d0be14bb90.png,6659,Negative for intraepithelial lesion,702,0.8275,0.3571178177701053
7d9c47264d5ffa28fdb561d0be14bb90.png,6660,Negative for intraepithelial lesion,343,0.9114,0.5345326729046149
7d9c47264d5ffa28fdb561d0be14bb90.png,6661,Negative for intraepithelial lesion,378,0.942,0.30719768115109014
7d9c47264d5ffa28fdb561d0be14bb90.png,6662,Negative for intraepithelial lesion,5360,0.3968,0.5384983610489
7d9c47264d5ffa28fdb561d0be14bb90.png,6663,Negative for intraepithelial lesion,686,0.4895,0.9052663560090666
7da6d1898a00a92ef361c07b5a304ac2.png,1903,Negative for intraepithelial lesion,1235,0.9037,0.4355645902705527
7da6d1898a00a92ef361c07b5a304ac2.png,1904,Negative for intraepithelial lesion,2361,0.2395,0.5863142797511955
7da6d1898a00a92ef361c07b5a304ac2.png,1905,Negative for intraepithelial lesion,532,0.7885,0.804457509405362
7f725f332e420bc3c96533e342802d4c.png,10351,Negative for intraepithelial lesion,848,0.8237,0.6884084122964601
7f725f332e420bc3c96533e342802d4c.png,10352,Negative for intraepithelial lesion,745,0.915,0.09786395918048474
7f725f332e420bc3c96533e342802d4c.png,10353,Negative for intraepithelial lesion,978,0.9174,0.4228624603205223
7f725f332e420bc3c96533e342802d4c.png,10354,Negative for intraepithelial lesion,743,0.8659,0.5320205683059652
7f725f332e420bc3c96533e342802d4c.png,10355,Negative for intraepithelial lesion,3018,0.3126,0.7814219895960011
7f725f332e420bc3c96533e342802d4c.png,10356,Negative for intraepithelial lesion,441,0.7774,0.7706336810132004
7f725f332e420bc3c96533e342802d4c.png,10357,Negative for intraepithelial lesion,199,1.0327,0.0694884182601555
7f725f332e420bc3c96533e342802d4c.png,10358,Negative for intraepithelial lesion,580,0.6804,0.4672807927346573
7f725f332e420bc3c96533e342802d4c.png,10359,Negative for intraepithelial lesion,733,0.9461,0.10215518925883238
7f725f332e420bc3c96533e342802d4c.png,10360,Negative for intraepithelial lesion,1466,0.3649,0.3868547138659404
7f725f332e420bc3c96533e342802d4c.png,10365,Negative for intraepithelial lesion,2419,0.6009,0.7996631212988747
8042f9c026bca2cf1761489102ea284f.png,5886,Negative for intraepithelial lesion,5586,0.315,0.560373840553736
8042f9c026bca2cf1761489102ea284f.png,5887,Negative for intraepithelial lesion,857,0.2659,0.7770830070071321
8042f9c026bca2cf1761489102ea284f.png,5888,Negative for intraepithelial lesion,548,0.7645,0.5347983552907964
8042f9c026bca2cf1761489102ea284f.png,5889,Negative for intraepithelial lesion,201,0.9853,0.3541864348313629
8042f9c026bca2cf1761489102ea284f.png,5890,Negative for intraepithelial lesion,347,0.8234,0.7485077089238861
8042f9c026bca2cf1761489102ea284f.png,5891,Negative for intraepithelial lesion,817,0.516,0.7872497689715595
8042f9c026bca2cf1761489102ea284f.png,5892,Negative for intraepithelial lesion,201,0.9853,0.2601127922796771
8042f9c026bca2cf1761489102ea284f.png,5893,Negative for intraepithelial lesion,897,0.6945,0.6340049367869524
8042f9c026bca2cf1761489102ea284f.png,5894,Negative for intraepithelial lesion,384,0.8769,0.6269659246349543
8042f9c026bca2cf1761489102ea284f.png,5895,Negative for intraepithelial lesion,289,0.9802,0.17015643676820313
8042f9c026bca2cf1761489102ea284f.png,5896,Negative for intraepithelial lesion,425,0.493,0.6849559926894239
8042f9c026bca2cf1761489102ea284f.png,5897,Negative for intraepithelial lesion,4693,0.4246,0.7270809949727652
8042f9c026bca2cf1761489102ea284f.png,5898,Negative for intraepithelial lesion,2572,0.2895,0.48999496418976096
8042f9c026bca2cf1761489102ea284f.png,5899,Negative for intraepithelial lesion,561,0.8064,0.7713541450877295
8042f9c026bca2cf1761489102ea284f.png,5900,Negative for intraepithelial lesion,3811,0.435,0.1753180213821247
8042f9c026bca2cf1761489102ea284f.png,5901,Negative for intraepithelial lesion,483,0.8684,0.5846111112227979
8042f9c026bca2cf1761489102ea284f.png,5902,Negative for intraepithelial lesion,263,0.892,0.6739876852121006
8042f9c026bca2cf1761489102ea284f.png,5903,Negative for intraepithelial lesion,496,0.9695,0.33862816822922104
8042f9c026bca2cf1761489102ea284f.png,5904,Negative for intraepithelial lesion,224,1.007,0.15485526794523663
8042f9c026bca2cf1761489102ea284f.png,5905,Negative for intraepithelial lesion,417,0.9373,0.21107349235170492
8042f9c026bca2cf1761489102ea284f.png,5906,Negative for intraepithelial lesion,2332,0.4886,0.23702822570308513
8042f9c026bca2cf1761489102ea284f.png,5907,Negative for intraepithelial lesion,3204,0.2664,0.49603652185759917
8042f9c026bca2cf1761489102ea284f.png,5908,Negative for intraepithelial lesion,326,0.8849,0.6005432882367562
8042f9c026bca2cf1761489102ea284f.png,5909,Negative for intraepithelial lesion,338,0.9669,0.10721880913650683
8042f9c026bca2cf1761489102ea284f.png,5910,Negative for intraepithelial lesion,811,0.9302,0.2434593718115745
80f0bb35228273e50637a673be666337.png,10034,Negative for intraepithelial lesion,783,0.9396,0.17795181359834555
81508bd550a84bbe5731b93048e54270.png,7914,Negative for intraepithelial lesion,384,0.9386,0.1846208101620349
81508bd550a84bbe5731b93048e54270.png,7915,Negative for intraepithelial lesion,352,0.9488,0.4355545633864121
81508bd550a84bbe5731b93048e54270.png,7916,Negative for intraepithelial lesion,2095,0.319,0.5678081420834702
81508bd550a84bbe5731b93048e54270.png,7917,Negative for intraepithelial lesion,534,0.489,0.4948482333611397
81508bd550a84bbe5731b93048e54270.png,7918,Negative for intraepithelial lesion,218,0.989,0.15904260694074712
81508bd550a84bbe5731b93048e54270.png,7925,Negative for intraepithelial lesion,223,0.9805,0.19022898888981743
81c4574751d0daa8c717d37e047ec234.png,7654,Negative for intraepithelial lesion,206,0.8977,0.6750030072069326
81c4574751d0daa8c717d37e047ec234.png,7655,Negative for intraepithelial lesion,586,0.8938,0.5069235881763392
81c4574751d0daa8c717d37e047ec234.png,7656,Negative for intraepithelial lesion,283,0.7392,0.7426447405721008
81c4574751d0daa8c717d37e047ec234.png,7657,Negative for intraepithelial lesion,438,0.9005,0.4959108140520012
83685961615806fbb89a8788aa117f05.png,9367,Negative for intraepithelial lesion,228,0.9516,0.4438915317753451
83685961615806fbb89a8788aa117f05.png,9368,Negative for intraepithelial lesion,381,0.9402,0.46082849417500715
83685961615806fbb89a8788aa117f05.png,9410,Negative for intraepithelial lesion,752,0.9236,0.4265356967112678
83685961615806fbb89a8788aa117f05.png,9411,Negative for intraepithelial lesion,1187,0.7753,0.19519673206485322
83685961615806fbb89a8788aa117f05.png,9412,Negative for intraepithelial lesion,398,0.8183,0.20390904504221596
83685961615806fbb89a8788aa117f05.png,9413,Negative for intraepithelial lesion,3493,0.2768,0.5941970320734915
83685961615806fbb89a8788aa117f05.png,9414,Negative for intraepithelial lesion,3788,0.3253,0.3909249794114905
83685961615806fbb89a8788aa117f05.png,9443,Negative for intraepithelial lesion,4373,0.4086,0.37247852583274
83685961615806fbb89a8788aa117f05.png,9444,Negative for intraepithelial lesion,1503,0.4051,0.7195292697589719
8457af003b1ad48e907156b5e6e53bea.png,10951,Negative for intraepithelial lesion,738,0.9064,0.43563070787994274
8457af003b1ad48e907156b5e6e53bea.png,10952,Negative for intraepithelial lesion,616,0.9158,0.4472516738289928
8457af003b1ad48e907156b5e6e53bea.png,10953,Negative for intraepithelial lesion,838,0.8419,0.6556064998847126
8457af003b1ad48e907156b5e6e53bea.png,10954,Negative for intraepithelial lesion,1019,0.92,0.4298419252386222
8457af003b1ad48e907156b5e6e53bea.png,10955,Negative for intraepithelial lesion,309,0.8622,0.7508751887511018
8457af003b1ad48e907156b5e6e53bea.png,10956,Negative for intraepithelial lesion,889,0.8354,0.3205021700224112
8457af003b1ad48e907156b5e6e53bea.png,10957,Negative for intraepithelial lesion,1233,0.8862,0.42100097214173937
8457af003b1ad48e907156b5e6e53bea.png,10958,Negative for intraepithelial lesion,729,0.7942,0.3012212419932886
8457af003b1ad48e907156b5e6e53bea.png,10959,Negative for intraepithelial lesion,710,0.8779,0.5101141056262037
8457af003b1ad48e907156b5e6e53bea.png,10960,Negative for intraepithelial lesion,766,0.8886,0.46042616418837023
8457af003b1ad48e907156b5e6e53bea.png,10961,Negative for intraepithelial lesion,891,0.8783,0.45053015766196813
8457af003b1ad48e907156b5e6e53bea.png,10962,Negative for intraepithelial lesion,613,0.9017,0.3690089435660239
8457af003b1ad48e907156b5e6e53bea.png,10963,Negative for intraepithelial lesion,526,0.9648,0.1075192555500234
8457af003b1ad48e907156b5e6e53bea.png,10964,Negative for intraepithelial lesion,1137,0.8611,0.5161032180288577
8457af003b1ad48e907156b5e6e53bea.png,10965,Negative for intraepithelial lesion,685,0.8903,0.4087261254157796
8457af003b1ad48e907156b5e6e53bea.png,10966,Negative for intraepithelial lesion,967,0.8891,0.4697020429720645
8457af003b1ad48e907156b5e6e53bea.png,10967,Negative for intraepithelial lesion,405,0.9187,0.4182217838367699
8457af003b1ad48e907156b5e6e53bea.png,10968,Negative for intraepithelial lesion,508,0.8712,0.6782455356055397
8457af003b1ad48e907156b5e6e53bea.png,10969,Negative for intraepithelial lesion,426,0.9083,0.5113918247741386
8457af003b1ad48e907156b5e6e53bea.png,10970,Negative for intraepithelial lesion,234,0.9092,0.6028665791553525
8457af003b1ad48e907156b5e6e53bea.png,10971,Negative for intraepithelial lesion,681,0.7405,0.6407711781373224
8457af003b1ad48e907156b5e6e53bea.png,10972,Negative for intraepithelial lesion,1264,0.8926,0.20249554072031162
8457af003b1ad48e907156b5e6e53bea.png,10973,Negative for intraepithelial lesion,263,0.9927,0.30861581563334606
8457af003b1ad48e907156b5e6e53bea.png,10974,Negative for intraepithelial lesion,965,0.943,0.3531384591119242
8457af003b1ad48e907156b5e6e53bea.png,10975,Negative for intraepithelial lesion,3489,0.3245,0.5300416522908478
8457af003b1ad48e907156b5e6e53bea.png,10976,Negative for intraepithelial lesion,2241,0.2191,0.5568252438246606
8457af003b1ad48e907156b5e6e53bea.png,10977,Negative for intraepithelial lesion,962,0.872,0.4786984512566306
8457af003b1ad48e907156b5e6e53bea.png,10978,Negative for intraepithelial lesion,5308,0.5378,0.9394858090266657
8457af003b1ad48e907156b5e6e53bea.png,10979,Negative for intraepithelial lesion,4895,0.5185,0.7829063108584692
8457af003b1ad48e907156b5e6e53bea.png,10980,Negative for intraepithelial lesion,4017,0.3955,0.4981898702133868
8457af003b1ad48e907156b5e6e53bea.png,10981,Negative for intraepithelial lesion,3762,0.5165,0.7407321460357366
84c4b1e0a44ff6f6ce78e04f751518ed.png,7026,Negative for intraepithelial lesion,307,0.9946,0.1769021182432302
84c4b1e0a44ff6f6ce78e04f751518ed.png,7027,Negative for intraepithelial lesion,273,0.9441,0.3976089458578368
84c4b1e0a44ff6f6ce78e04f751518ed.png,7028,Negative for intraepithelial lesion,236,0.917,0.5848361616321929
84c4b1e0a44ff6f6ce78e04f751518ed.png,7029,Negative for intraepithelial lesion,1788,0.4856,0.8874104143708742
84c4b1e0a44ff6f6ce78e04f751518ed.png,7030,Negative for intraepithelial lesion,2959,0.3669,0.9150985035964657
84c4b1e0a44ff6f6ce78e04f751518ed.png,7031,Negative for intraepithelial lesion,675,0.833,0.5984255300200008
84c4b1e0a44ff6f6ce78e04f751518ed.png,7032,Negative for intraepithelial lesion,1125,0.6705,0.2712900663550851
84c4b1e0a44ff6f6ce78e04f751518ed.png,7033,Negative for intraepithelial lesion,269,0.9675,0.302306156425008
84c4b1e0a44ff6f6ce78e04f751518ed.png,7034,Negative for intraepithelial lesion,830,0.7246,0.485170169941055
84c4b1e0a44ff6f6ce78e04f751518ed.png,7035,Negative for intraepithelial lesion,274,0.9739,0.05272641809192802
84c4b1e0a44ff6f6ce78e04f751518ed.png,7036,Negative for intraepithelial lesion,201,1.0087,0.1823581121831478
84c4b1e0a44ff6f6ce78e04f751518ed.png,7037,Negative for intraepithelial lesion,193,1.0015,0.326788479379286
84c4b1e0a44ff6f6ce78e04f751518ed.png,7038,Negative for intraepithelial lesion,473,0.8408,0.7021201910267909
84c4b1e0a44ff6f6ce78e04f751518ed.png,7039,Negative for intraepithelial lesion,468,0.9282,0.4907301702397202
84c4b1e0a44ff6f6ce78e04f751518ed.png,7040,Negative for intraepithelial lesion,321,0.9414,0.5477283787315284
84c4b1e0a44ff6f6ce78e04f751518ed.png,7041,Negative for intraepithelial lesion,2124,0.6077,0.6482492440387524
84c4b1e0a44ff6f6ce78e04f751518ed.png,7042,Negative for intraepithelial lesion,185,1.0073,0.21632791066250578
84c4b1e0a44ff6f6ce78e04f751518ed.png,7043,Negative for intraepithelial lesion,3474,0.2682,0.7006919536115268
84c4b1e0a44ff6f6ce78e04f751518ed.png,7044,Negative for intraepithelial lesion,975,0.898,0.3232656601060343
84c4b1e0a44ff6f6ce78e04f751518ed.png,7045,Negative for intraepithelial lesion,349,0.9273,0.17986690334318156
84c4b1e0a44ff6f6ce78e04f751518ed.png,7046,Negative for intraepithelial lesion,641,0.8002,0.6874495627570315
84c4b1e0a44ff6f6ce78e04f751518ed.png,7047,Negative for intraepithelial lesion,654,0.9451,0.17371325333164667
84c4b1e0a44ff6f6ce78e04f751518ed.png,7048,Negative for intraepithelial lesion,231,0.9852,0.29320387797636616
84c4b1e0a44ff6f6ce78e04f751518ed.png,7049,Negative for intraepithelial lesion,340,0.9726,0.26794730043193693
84c4b1e0a44ff6f6ce78e04f751518ed.png,7050,Negative for intraepithelial lesion,585,0.7906,0.43265313376123793
84c4b1e0a44ff6f6ce78e04f751518ed.png,7051,Negative for intraepithelial lesion,836,0.5306,0.5890690365982543
84c4b1e0a44ff6f6ce78e04f751518ed.png,7052,Negative for intraepithelial lesion,482,0.9502,0.22268325478104223
84c4b1e0a44ff6f6ce78e04f751518ed.png,7053,Negative for intraepithelial lesion,463,0.9127,0.49424028982283674
84c4b1e0a44ff6f6ce78e04f751518ed.png,7054,Negative for intraepithelial lesion,272,0.9863,0.23565770813514186
84c4b1e0a44ff6f6ce78e04f751518ed.png,7055,Negative for intraepithelial lesion,616,0.9014,0.5269529671415796
84c4b1e0a44ff6f6ce78e04f751518ed.png,7056,Negative for intraepithelial lesion,7814,0.7145,0.6146274056454946
84c4b1e0a44ff6f6ce78e04f751518ed.png,7057,Negative for intraepithelial lesion,315,0.9337,0.38908552833797727
84c4b1e0a44ff6f6ce78e04f751518ed.png,7058,Negative for intraepithelial lesion,6185,0.1731,0.02683212605285945
84c4b1e0a44ff6f6ce78e04f751518ed.png,7059,Negative for intraepithelial lesion,294,0.7735,0.7737773188675274
84c4b1e0a44ff6f6ce78e04f751518ed.png,7060,Negative for intraepithelial lesion,7094,0.5025,0.36189598154497027
84c4b1e0a44ff6f6ce78e04f751518ed.png,7061,Negative for intraepithelial lesion,4173,0.3849,0.9044764341512398
84c4b1e0a44ff6f6ce78e04f751518ed.png,7062,Negative for intraepithelial lesion,3808,0.2089,0.4780433410798993
84c4b1e0a44ff6f6ce78e04f751518ed.png,7063,Negative for intraepithelial lesion,384,0.9324,0.35669282652950673
84c4b1e0a44ff6f6ce78e04f751518ed.png,7064,Negative for intraepithelial lesion,5044,0.4469,0.734891611674674
84c4b1e0a44ff6f6ce78e04f751518ed.png,7065,Negative for intraepithelial lesion,290,0.882,0.7225014218315187
855dda15d3be4156803b1fa32ed2a19b.png,3845,Negative for intraepithelial lesion,1285,0.7009,0.8477226404872574
855dda15d3be4156803b1fa32ed2a19b.png,3846,Negative for intraepithelial lesion,1274,0.6994,0.7314124683921248
855dda15d3be4156803b1fa32ed2a19b.png,3847,Negative for intraepithelial lesion,3150,0.4904,0.18481187321629644
855dda15d3be4156803b1fa32ed2a19b.png,3848,Negative for intraepithelial lesion,4034,0.4356,0.026705905687160247
855dda15d3be4156803b1fa32ed2a19b.png,3849,Negative for intraepithelial lesion,998,0.8509,0.5887728040635516
855dda15d3be4156803b1fa32ed2a19b.png,3852,Negative for intraepithelial lesion,1505,0.7047,0.8238537393241301
85a21c60c167f742b313ae379ef31fb2.png,1489,Negative for intraepithelial lesion,1470,0.4947,0.8066708979190542
85a21c60c167f742b313ae379ef31fb2.png,1490,Negative for intraepithelial lesion,4859,0.239,0.5313160111227487
85a21c60c167f742b313ae379ef31fb2.png,1491,Negative for intraepithelial lesion,1209,0.4578,0.8575598689492934
85a21c60c167f742b313ae379ef31fb2.png,1492,Negative for intraepithelial lesion,6306,0.1646,0.24266524567337078
85a21c60c167f742b313ae379ef31fb2.png,1493,Negative for intraepithelial lesion,4792,0.3963,0.17806157402882672
85a21c60c167f742b313ae379ef31fb2.png,1494,Negative for intraepithelial lesion,5451,0.1679,0.5341611374385934
85a21c60c167f742b313ae379ef31fb2.png,1495,Negative for intraepithelial lesion,1346,0.3546,0.8069453160854221
85a21c60c167f742b313ae379ef31fb2.png,1496,Negative for intraepithelial lesion,738,0.8856,0.31008690370792336
85a21c60c167f742b313ae379ef31fb2.png,1497,Negative for intraepithelial lesion,6643,0.3008,0.46760763952892803
85a21c60c167f742b313ae379ef31fb2.png,1498,Negative for intraepithelial lesion,5957,0.1815,0.17577683247308917
85a21c60c167f742b313ae379ef31fb2.png,1499,Negative for intraepithelial lesion,330,0.9782,0.1904285533059762
85a21c60c167f742b313ae379ef31fb2.png,1500,Negative for intraepithelial lesion,402,0.954,0.3524743423139707
85a21c60c167f742b313ae379ef31fb2.png,1501,Negative for intraepithelial lesion,3720,0.2709,0.541413523382476
85a21c60c167f742b313ae379ef31fb2.png,1502,Negative for intraepithelial lesion,6512,0.2596,0.34710115759742
